getlaura,1012354274028859393,2018-06-28 15:17:22,b'Proud of the Pigeon team and @ChuckHTF for this! https://t.co/6MCSnHJapb'
getlaura,1001517217211736070,2018-05-29 17:34:46,"b""Pigeon is here! Download the newest Area 120 iPhone app that's making NYC #subway commutes better by connecting you\xe2\x80\xa6 https://t.co/0q7Cna4Fu7"""
getlaura,908174267094913025,2017-09-14 03:43:12,b'@united - Your website is extremely sloowwwwww right now. \xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2'
getlaura,801242402761609216,2016-11-23 01:54:09,b'#VoiceSaveAaron #SaginawThanksgiving :)'
getlaura,763719046558801920,2016-08-11 12:49:44,b'Congrats girl! Fianc\xc3\xa9 of former Miss California scoops his 25th medal https://t.co/QZTqPCPZHB'
getlaura,763379036609449985,2016-08-10 14:18:39,"b""@dscout Sprint is on Product Hunt today! Upvote @jackbwheeler's new product! https://t.co/LCrwTN8SFN https://t.co/B4aXLNC22q"""
getlaura,758631594869583872,2016-07-28 11:54:01,b'Hillary Clinton\xe2\x80\x99s husband wore a fetching pantsuit to honor her nomination for US president https://t.co/fb3lKqQJDc via @qz'
getlaura,747544030049931265,2016-06-27 21:36:00,"b'Hey people, sign up here if you want to be a tester for new Google products: https://t.co/N0SZgNtajM Everyone is welcome!'"
getlaura,740384655925489664,2016-06-08 03:27:12,b'RT @UChicagoMPCS: Laura shares her journey from @Uchicago to @Google https://t.co/QifhplqQR2'
getlaura,737336144074018817,2016-05-30 17:33:30,b'@vlsdo Just visiting!'
getlaura,736016857585618944,2016-05-27 02:11:08,b'@laurieskelly @DivvyBikes I like this Q! Get rid of one. Agree?'
getlaura,735824967275827200,2016-05-26 13:28:37,"b'... Experience wouldn\'t be quite as bad if ""broken"" bikes/docks were part of the @DivvyBikes API'"
getlaura,735824719421833216,2016-05-26 13:27:38,"b'Three @DivvyBikes stations so far with no luck :(  0 bikes, then 2 broken bikes, then 4 broken bikes... https://t.co/QVfVEoLA2S'"
getlaura,725786329129312258,2016-04-28 20:38:39,"b""Attn #womenintech! Get access to Google's Women Techakers news in your inbox via *NEW* @WomenTechmakers Membership https://t.co/JvjQm0xI17"""
getlaura,716756858061590529,2016-04-03 22:38:46,"b'RT @LiveQuidProject: 43: Do something spontaneous today, such as dressing like a jellyfish... https://t.co/oQlKLlBYvi'"
getlaura,715183108514004992,2016-03-30 14:25:15,b'Vote for BraveBox (comforting box for those afflicted by cancer) on Product Hunt! https://t.co/zTWWdbpfP8 https://t.co/AyESEuBQ8j'
getlaura,712643193356095488,2016-03-23 14:12:32,b'Be patient and hold the door open for someone today! @LiveQuidProject'
getlaura,704324396429791232,2016-02-29 15:16:36,"b'RT @LiveQuidProject: LiveQuid is a daily dose of generosity in your inbox that helps you lead a mindful, happy life. Sign up here: https://\xe2\x80\xa6'"
getlaura,701827659962183680,2016-02-22 17:55:28,b'Does anyone know someone who has lived in or been to Equatorial Guinea? Researching technology in the country #EquatorialGuinea #Malabo'
getlaura,700003335001284608,2016-02-17 17:06:15,b'Eye opening article by @jackbwheeler on how to make a product people love. \xe2\x80\x9cRelevance Trumps Usability\xe2\x80\x9d https://t.co/xsumtgvEqZ'
getlaura,626049624151863297,2015-07-28 15:20:36,b'Machine learning visualized. Very cool. http://t.co/dVs6tDb5l8'
getlaura,623324596763262976,2015-07-21 02:52:19,b'RT @ChicagoInno: ICYMI: Why Curriculum Companies Need To Design With Teacher Adaptation In Mind: http://t.co/iBMmGsFPsQ @DsAtweet @OutlierU\xe2\x80\xa6'
getlaura,620708552001343488,2015-07-13 21:37:05,b'So excited! https://t.co/2baT355hI0'
getlaura,618270663489368064,2015-07-07 04:09:47,b'@HollsBlls  https://t.co/lnZ8zfWeAD'
getlaura,616768933270585344,2015-07-03 00:42:27,b'Exactly! https://t.co/P8QVWaxqZJ'
getlaura,616714688059961344,2015-07-02 21:06:54,"b""RT @UChicagoMPCS: Get directions around Chicago via @DivvyBikes using MPCS student Laura Rokita's app, Chivvy. Download it today! https://t\xe2\x80\xa6"""
getlaura,616280708517134336,2015-07-01 16:22:25,b'\xe2\x80\x9cCan self-driving cars disrupt car culture?\xe2\x80\x9d by @jackbwheeler https://t.co/WXucwKrIWI'
